"","GameDate","HomeTeam","R3.x","L3.x","C3.x","IP.x","RC3.x","LC3.x","B3.x","L2.x","R2.x","C2.x","Made.Shot.x","Missed.Shot.x","R3.y","L3.y","C3.y","IP.y","RC3.y","LC3.y","B3.y","L2.y","R2.y","C2.y","Made.Shot.y","Missed.Shot.y"
"917","2018-12-28","PHX",8,6.6,3.4,57.6,2.4,4,0,6.2,3.2,3.8,1,0,15.6,11.4,11.4,46.4,5.6,6.4,0.8,5,4.4,5,0,1
"918","2018-12-15","PHX",7.4,7.2,3,57.8,2.6,3.6,0,4.8,3.6,3.8,1,0,15.6,10,12.8,43,5.2,5,0.6,5.4,5,5.8,0,1
"919","2018-12-13","PHX",7.4,7.4,3,54.6,2.8,3.8,0,5.4,4.4,3.4,1,0,13.8,10.4,10.6,43.2,3,6.4,0.6,5.8,4.8,6,0,1
"920","2018-12-10","PHX",7.4,7.6,3.4,49.4,2.8,4,0,4.6,4.6,2.4,1,0,15.2,11.2,10.4,40.6,2.4,5.8,0.6,5.4,6.4,5.4,0,1
"921","2018-12-07","PHX",8.6,7.8,3.4,49.4,1.8,3.4,0,4.8,5.8,3,1,0,12.4,10.8,10.4,39.6,2.6,6.4,0.4,5.6,6.8,6.4,0,1
"922","2018-12-04","PHX",8.6,7.8,3.8,48.2,2,3.2,0,5,5.6,2.8,1,0,13,11.8,10.6,44,3,7.2,0.2,6,6.4,6.6,0,1
"923","2018-11-30","PHX",9.8,6.6,5,46.8,1.6,4,0,4.8,5.2,2.8,1,0,12.8,11.4,11.2,45.2,3.4,6.8,0.4,6.2,7.4,6.6,0,1
"924","2018-11-27","PHX",10.2,7.2,5.2,49,2.6,3.6,0,4.4,5,2,1,0,14.8,12.2,11.2,41.8,3.6,5.6,0.4,6.6,6.4,6.6,0,1
"925","2018-11-17","PHX",8.6,8.4,5.4,52,3.6,4.2,0,4.6,5.6,2.2,1,0,13.6,13.6,11,43.6,5.4,6.2,0.4,5.4,6.4,6.8,0,1
"926","2018-11-14","PHX",6.4,7,5,55,3.6,4.2,0,4.4,5.6,2.2,1,0,13.8,15.4,10.4,44.6,5.4,5,0.4,6.2,7.8,6.2,0,1
"927","2018-11-08","PHX",6,7.4,4.8,60.4,3.4,3.6,0,4.4,5.4,3,1,0,12.4,16,10.4,43.2,5.2,3.6,0.2,6.4,8.2,5.2,0,1
"928","2018-11-06","PHX",7.8,8,6,63.6,3.8,3.4,0,4.6,5.4,3.2,1,0,13.6,17.4,9,47.4,5.2,5.2,0.2,6.2,7,4,0,1
"929","2018-11-04","PHX",7.25,7.25,6.75,65.75,3.25,3.25,0,5,5.25,4,1,0,11.5,17.25,9.5,50.5,6,5.75,0.25,6.25,7.75,3.5,0,1
"930","2018-11-02","PHX",8,6,8,66.3333333333333,2.33333333333333,2.33333333333333,0,4.33333333333333,4.66666666666667,4.33333333333333,1,0,12.3333333333333,16.6666666666667,11,51,4.66666666666667,4.66666666666667,0.333333333333333,7.33333333333333,7.33333333333333,3,0,1
"931","2018-10-31","PHX",10,8.5,10,67.5,3,2.5,0,4.5,4,4.5,1,0,14,18.5,12.5,57,5.5,6.5,0.5,6,5,1,0,1
"932","2018-10-24","PHX",18,7,13,59,2,3,0,4,5,4,1,0,20,17,10,62,3,11,1,6,6,2,0,1
"933","2019-11-13","ORL",7.4,8.4,11,63.8,2.4,3.4,0,6.2,8,6.8,1,0,16.8,22,15.6,56.4,6.6,6.6,0.4,9.2,11.4,7,0,1
"934","2019-11-10","ORL",7.8,8.2,13,73.2,2.6,3.4,0,7.8,6.8,4.8,1,0,19.4,25,18.2,64.6,8,8.6,0.4,11.8,13,7.6,0,1
"935","2019-11-08","ORL",8.75,7.5,15.75,77.5,2.5,4,0,8.75,7.5,5,1,0,21.75,27.75,20.75,67.25,9.25,9.5,0.5,13.5,14.5,8.5,0,1
"936","2019-11-02","ORL",9,8,18.3333333333333,76.6666666666667,2,4,0,9.66666666666667,6.66666666666667,5.33333333333333,1,0,22,27,22.3333333333333,66,9.66666666666667,10.6666666666667,0,12,16.6666666666667,8.66666666666667,0,1
"937","2019-11-01","ORL",4.5,7,16.5,73,2,3,0,9,7,7,1,0,19.5,22.5,22.5,71,9.5,8,0,12.5,15,9,0,1
"938","2019-10-30","ORL",6,8,15,91,4,2,0,8,4,0,1,0,20,28,20,78,11,10,0,16,18,8,0,1
"939","2019-04-05","ORL",6.2,6,6,58.4,1.6,4,0,2.6,6,4.4,1,0,15.6,13.2,11.6,46.2,5.4,4.6,0.8,6.2,5,4.2,0,1
"940","2019-04-03","ORL",6.8,6.4,5.6,58,2.2,4.2,0,3.6,5.4,3.8,1,0,13.4,14.2,13.4,44.4,6.2,3.6,0.8,7,5.2,5,0,1
"941","2019-03-25","ORL",7,7.6,5.6,55.8,2.4,4.2,0,3.8,4.4,3.4,1,0,13.4,13.8,13,44.4,6.8,5.4,0.8,7,5.6,5.6,0,1
"942","2019-03-22","ORL",6.8,7,4,52.4,2.2,3,0,3.6,3.6,2.2,1,0,12,14.2,12.4,43.6,6.2,5.4,0.8,7.2,4.6,5.8,0,1
"943","2019-03-20","ORL",7.2,6,4.8,49.2,2.6,2.8,0,4.4,4,3.6,1,0,9.4,13.8,15.2,39,5.8,5.8,0,7.6,5.6,6,0,1
"944","2019-03-17","ORL",8.25,6,5.25,50.75,3,2.5,0,4.75,3.5,4,1,0,8.25,13.5,15.5,39,4.75,6.25,0,8.25,6,6.75,0,1
"945","2019-03-14","ORL",6.75,6.5,6,48.5,2.5,2.5,0,4,5,4.25,1,0,9.75,12.25,15.25,38.25,3.75,7.75,0,7.5,7.25,6.25,0,1
"946","2019-03-08","ORL",6.75,6,6,48.75,3.75,2.5,0,4.75,5.75,5.25,1,0,9.25,14,13.5,37.75,2.5,6.25,0,6.75,9,6.5,0,1
"947","2019-02-28","ORL",5.6,5.8,5.8,46.4,3.4,2.4,0,4.8,6,6.2,1,0,10.2,11.6,11.4,38.2,3,4.4,0.4,8,8.8,8,0,1
"948","2019-02-22","ORL",4.2,6.6,5.8,49.6,3,2.4,0,3.8,6.2,5.8,1,0,12,11.8,8.6,39.8,3.2,4.4,0.6,7.6,7.8,8.2,0,1
"949","2019-02-14","ORL",5,6,6,49.8,3.2,2.6,0,3.6,4.4,6,1,0,11.6,12.8,7.6,39.8,3.2,4,0.6,7.6,8.6,8.2,0,1
"950","2019-02-07","ORL",5.4,6.6,5.2,48.2,2,3.2,0,3.2,4.4,6,1,0,10.4,13,8.8,38.2,3,4.4,0.6,8.6,8.2,7.4,0,1
"951","2019-02-02","ORL",4.8,7,6.6,50,2,3.8,0,3,4.6,5.8,1,0,9,12.8,9.2,38.4,3.6,4.8,0.4,7,7.8,7.4,0,1
"952","2019-01-31","ORL",5.6,8.6,6.2,53.4,1.8,3.6,0,2.8,3.4,4.4,1,0,11.2,14.4,10.2,38.4,3.6,4.4,0.2,6.4,7.8,4.4,0,1
"953","2019-01-29","ORL",6,7.8,5.8,50,2,3.2,0,3.6,3.2,4.2,1,0,11.2,15,11.2,35.2,4,4,0.4,6.2,9.2,3.6,0,1
"954","2019-01-25","ORL",5,8.4,5.8,52,1.6,2.8,0,4.2,4,4,1,0,11.4,15.4,11,35.8,4.6,3.6,0.4,7.2,7.2,4.8,0,1
"955","2019-01-19","ORL",4.2,8,5.6,50.4,2.6,2.2,0,3.4,4.4,3,1,0,12,17.4,10.2,43.4,5,3.4,0.6,8.2,7,5,0,1
"956","2019-01-18","ORL",4.8,9.8,3.8,50.6,2.6,1.8,0,4.6,4.4,3.6,1,0,10.8,18.4,9.6,45,4.2,3.8,0.6,9,8.2,4.4,0,1
"957","2019-01-13","ORL",4.6,10.2,5.4,45,2.4,2.2,0,4.8,6.2,4.4,1,0,8.6,19.4,8.6,44.4,4,3.6,0.6,9.2,7.8,6.4,0,1
"958","2019-01-12","ORL",6,10.2,5.2,44.2,2.6,1.8,0,5,8.2,4.8,1,0,7.4,17.6,8.4,44.4,2.6,3.8,0.2,10.4,6.8,7.8,0,1
"959","2018-12-30","ORL",6.2,10.4,4.4,39.4,2.8,2,0,5.2,8.2,5,1,0,6.4,17,8.2,46,2.4,4.2,0.6,8.8,7.6,6.8,0,1
"960","2018-12-28","ORL",6.8,11.2,4.6,38.8,1.8,2.2,0,6,8.8,4.8,1,0,6.8,14,8,39.8,2,4,0.4,8,8.6,6.4,0,1
"961","2018-12-26","ORL",6,9,5,37.6,1.6,2.4,0,5,9.6,4.6,1,0,7.2,13.2,8.4,39.2,2.8,4,0.6,7.2,7.4,7,0,1
"962","2018-12-23","ORL",5.6,8,4.2,40.2,2,3.8,0,5.4,8.6,4,1,0,8,12.2,8,40.6,3,5,0.6,7.6,7.2,5.2,0,1
"963","2018-12-19","ORL",4.2,7.6,3.8,43.6,2,4.6,0,4.2,6.8,3.2,1,0,9.2,14,9,41.8,3.2,5,1,7,7.6,4.6,0,1
"964","2018-12-15","ORL",5.2,7.4,5.4,52.4,1.6,4.2,0,4.8,6.2,3.4,1,0,10.6,13.8,10.8,40.4,2.6,4.4,0.6,7.2,8,5.6,0,1
"965","2018-12-13","ORL",5.4,6.8,4.8,57.6,2,4,0,4.2,5.6,3.8,1,0,10,14.4,12,40.8,2.4,5.2,1,6.2,6.2,5.4,0,1
"966","2018-12-07","ORL",6.2,7,6.6,57.2,2.6,3.6,0,4.2,6,4.8,1,0,10.8,14.8,11,39,2.2,4.8,1,6.6,7.8,5.6,0,1
"967","2018-12-05","ORL",6,7.2,6.2,58.4,3.8,2.4,0,4.8,6.8,4.6,1,0,11.4,14,11.2,39.4,2.4,4.8,1,6.4,7.8,6.6,0,1
"968","2018-11-20","ORL",7,7.6,6.4,58.4,3.8,2,0,5.4,5.8,4.4,1,0,11,13.4,11.2,41.2,3,5.4,0.6,5.4,8,7.2,0,1
"969","2018-11-18","ORL",6.8,7.2,6,52.8,4.2,2.2,0,5.4,6.6,5.8,1,0,9.8,12.6,10,40.6,3.2,6.4,0.6,5.6,7.8,6.6,0,1
"970","2018-11-17","ORL",5.8,6.8,6.8,50.4,4,2.4,0,6.6,7.2,6.2,1,0,9.6,12,9.8,40.4,3.2,5.2,0.4,8.8,8.4,8.4,0,1
"971","2018-11-14","ORL",5.6,6.8,4.8,50.6,4,2.2,0,7.4,6.2,4.8,1,0,10.2,12,10.6,41.4,3.4,5.4,0.8,8.4,7.2,7.6,0,1
"972","2018-11-09","ORL",6.2,6,5.8,50.6,2.2,2,0,6.4,6.6,5.2,1,0,10,12,11,42.4,3.2,4.6,0.8,7.6,7.6,6.4,0,1
"973","2018-11-07","ORL",5.4,6.8,6.2,49.2,1.8,2.2,0,6.2,7.6,5.6,1,0,9.8,13.6,9.2,41.6,3.2,4.6,1,9.2,7,5.8,0,1
"974","2018-11-05","ORL",5,6.4,5.6,50,1.6,2.2,0,5.6,7.4,4,1,0,10.8,14.2,9.6,44,3.8,3.6,1.2,9.4,7,6.2,0,1
"975","2018-11-02","ORL",5.75,6.5,5.5,49.5,1.25,2,0,4.75,6.75,3.5,1,0,12,14.75,9.5,45.25,4.5,4,1.25,6.5,6.75,5,0,1
"976","2018-10-30","ORL",6,6.33333333333333,5.66666666666667,50.3333333333333,0.666666666666667,2.66666666666667,0,3.66666666666667,7.66666666666667,3.66666666666667,1,0,12,15,8.33333333333333,46.6666666666667,4.33333333333333,4,0.666666666666667,7,6.66666666666667,5.33333333333333,0,1
"977","2018-10-25","ORL",6,7,4,49,1,2.5,0,4,6,3.5,1,0,11.5,17.5,8.5,47.5,4.5,5,1,9,7.5,7,0,1
"978","2018-10-19","ORL",6,4,4,54,1,2,0,5,5,3,1,0,14,14,11,52,5,3,1,7,10,8,0,1
"979","2019-11-14","NYK",8.5,8.25,6.75,72.75,3.25,4.75,0,3.5,3.5,2,1,0,16.25,20.25,17.75,65.25,7.75,7.25,0.5,6,4,5.75,0,1
"980","2019-11-10","NYK",8.66666666666667,10.6666666666667,8,84,3.33333333333333,6,0,3.33333333333333,4,2.66666666666667,1,0,18.6666666666667,24,20.6666666666667,74,9.33333333333333,8.66666666666667,0.666666666666667,7.33333333333333,2.66666666666667,6.66666666666667,0,1
"981","2019-11-03","NYK",8,9,10,86,4,5,0,4,3,3,1,0,20,24,19,84,8,9,1,8,1,3,0,1
"982","2019-10-28","NYK",10,14,12,82,2,6,0,2,2,2,1,0,18,26,22,82,10,6,0,8,2,4,0,1
"983","2019-04-10","NYK",7,7.4,4.8,49.2,4.6,3.4,0,4.2,4.4,3,1,0,13.6,14.6,10.4,46.8,4.8,8.2,0.2,4.6,5.4,5.6,0,1
"984","2019-04-07","NYK",6.4,5.6,4.8,48.2,4.4,3.6,0,3.8,3.4,3,1,0,14,14.2,9.4,46.4,4.8,8.8,0.2,4.6,6,4.4,0,1
"985","2019-04-01","NYK",6.2,7.4,5.2,49.4,4.8,3.6,0,3.8,3.2,3,1,0,13.4,15.4,10.2,43.8,4.8,7.4,0.2,5.2,5.6,5,0,1
"986","2019-03-30","NYK",6.6,9.2,5,51.4,3.8,3.2,0,5.2,3.8,3.8,1,0,11.8,14,10.4,42.6,4.4,7.2,0,5.6,6.6,5.2,0,1
"987","2019-03-28","NYK",7,9,6,53.6,3.4,2.4,0,5.6,3.2,4.2,1,0,11.8,15,11.4,45.8,4.4,5.8,0,6.6,5.2,4.4,0,1
"988","2019-03-24","NYK",7,9.6,5.2,54.2,4,3.2,0,6.4,2.4,3.8,1,0,12.2,14.8,10.6,43.8,5.2,6.4,0,6.8,7.2,4,0,1
"989","2019-03-22","NYK",7.4,10.6,4.6,55.8,3.2,2.6,0,6.8,2.8,3.8,1,0,12.4,14.2,10.8,42.2,5.2,6,0,8.2,7.8,4,0,1
"990","2019-03-20","NYK",7.6,8.8,3.8,56,2.8,2.6,0,7.6,3.6,4.4,1,0,13.2,13.6,9.6,44.2,5,5.8,0,9.6,10.4,4,0,1
"991","2019-03-17","NYK",7.2,8.4,4.6,54.8,3,3.2,0,6.4,3.8,3.2,1,0,12.8,15.2,9.2,46,4.2,5.4,0,10,11.2,4.8,0,1
"992","2019-03-09","NYK",6,8,3.8,59.6,3.2,4.4,0,6.4,5,3,1,0,12.6,14.8,7.2,45.2,4,5.6,0,10.2,10.6,5.6,0,1
"993","2019-02-28","NYK",5.8,7.6,3.8,57.8,2.8,3.8,0,5.2,5.2,3.6,1,0,13,13.4,6.2,50.2,3.4,5,0,10.2,10.4,7,0,1
"994","2019-02-26","NYK",5.8,8.6,4.6,58.6,2.8,3.8,0,4,4.8,5,1,0,13.2,14.2,7.8,51.6,3.2,5.8,0.4,9.4,10.2,7.8,0,1
"995","2019-02-24","NYK",6.4,8.8,4,58.2,2.4,5,0,3.8,4,4,1,0,14.4,18.2,7.2,54.6,3,7.4,0.4,9.2,8.8,6.8,0,1
"996","2019-02-22","NYK",6.8,8.2,3,58.4,3.2,4.8,0,4,3.6,4.2,1,0,15.4,16.8,8.6,54.6,4.2,7.4,0.4,9.8,6.8,5.8,0,1
"997","2019-02-13","NYK",8.6,9.8,2.6,56,2.6,4.6,0,4.2,3.2,4.6,1,0,17.8,15.8,9.2,49,5.2,8,0.4,8.6,7,8.6,0,1
"998","2019-02-09","NYK",9.8,10,2,57.8,2.2,4.4,0,4.4,4.2,3.6,1,0,18.6,15.8,11.4,44.8,5.2,7.6,0.6,8.4,6.4,8.8,0,1
"999","2019-02-05","NYK",9.8,9.2,2.2,58,2.4,4,0,4.2,4.4,2,1,0,19,15.8,9.8,44,6.8,7.4,0.6,7.8,5.6,7,0,1
"1000","2019-02-03","NYK",9,10,2.2,58.4,3,2.8,0,4.4,4.2,2.6,1,0,17,11.6,11,41.6,7,5.2,0.8,6.4,6.2,8,0,1
"1001","2019-02-01","NYK",8.8,9.6,2.8,59,2.2,3,0,4.6,4.6,2.2,1,0,16.4,12.4,10,42.8,6.8,5.2,0.8,6.4,6.4,9.2,0,1
"1002","2019-01-30","NYK",8.2,7.6,4,57.6,2.2,3.2,0,3.8,4.4,2.2,1,0,13.8,12.6,11.2,43.6,5.4,4,0.8,8,6.4,6.6,0,1
"1003","2019-01-27","NYK",7.25,7,4.75,57.75,2.5,3.5,0,4,3.5,2.5,1,0,12.75,13,10.5,44.25,5.5,4,0.75,8.25,6.25,5.5,0,1
"1004","2019-01-23","NYK",6.5,4.75,4.25,57.75,2.25,4.75,0,4.25,5.5,3.25,1,0,12.25,13.5,10.25,46.5,4.75,3.5,0.25,9.5,6.5,8.5,0,1
"1005","2019-01-21","NYK",6,2.33333333333333,5.33333333333333,58,2,5.66666666666667,0,3.33333333333333,6.66666666666667,3,1,0,13,14.6666666666667,10,47.6666666666667,5.33333333333333,4.33333333333333,0,11,5,9.66666666666667,0,1
"1006","2019-01-13","NYK",4.75,3,5.5,62.5,3.5,4,0,2.75,5.75,4.5,1,0,12,14.5,11,46.5,6,4.75,0.5,9.5,5.75,7.75,0,1
"1007","2019-01-11","NYK",3.33333333333333,3.33333333333333,5,63.6666666666667,4,2.66666666666667,0,3,6.33333333333333,4.66666666666667,1,0,11.3333333333333,15.6666666666667,10,50,7.33333333333333,5,0.666666666666667,8,5.66666666666667,8,0,1
"1008","2018-12-25","NYK",5.6,6.6,4.6,62.8,4.4,3.6,0,3,5.6,5.2,1,0,12.8,13.4,8.6,45.6,4.2,4.2,0.6,6.8,7.4,9.8,0,1
"1009","2018-12-21","NYK",8.2,8.8,4.2,59.6,4.2,4.2,0,3.6,6,5.2,1,0,12.6,13.8,9,45.6,3.6,3.8,0.6,7,8.2,10.4,0,1
"1010","2018-12-17","NYK",8.6,9.4,4,59,3.8,5,0,3.8,5.8,4.4,1,0,13,13.4,12,48.8,3.6,3.2,0.2,7.4,7.8,10.6,0,1
"1011","2018-12-09","NYK",8.6,10,5.8,57.4,3.4,4.8,0,4.6,6.6,4.8,1,0,12.6,12,13,50.8,3.8,4,0.8,7.8,7.6,9.2,0,1
"1012","2018-12-08","NYK",8.2,12,6,56.2,2.8,4.2,0,4.8,6,5.4,1,0,12.8,13.2,15.4,53.2,5.2,4,1,8.2,7.6,9,0,1
"1013","2018-12-03","NYK",7.8,11,5.4,59.4,1.4,3.2,0,4.6,5.8,5.4,1,0,11.6,12,17.2,55,5,4.8,1,10.4,9.2,7.2,0,1
"1014","2018-12-01","NYK",6.25,10,5.5,60.75,0.75,2.75,0,5,5.25,6,1,0,12.25,12.5,17.5,56.75,4.5,5.5,1.25,12,10,6.75,0,1
"1015","2018-11-23","NYK",4.6,8.6,8,57.6,1.6,2.2,0,4,7.2,6.4,1,0,11.2,10.4,14.4,54.6,4.4,5.2,1,8.6,8.6,7.4,0,1
"1016","2018-11-20","NYK",6.4,7.2,7,59.2,1.8,2.2,0,4,6.2,5.6,1,0,12.2,12,15,51.4,4.6,5,0.4,9,8.2,7,0,1
"1017","2018-11-11","NYK",7,6.4,7.8,58,2,2.6,0,4.2,6.4,5,1,0,12.8,12.4,12.8,49.6,4.4,4.8,0,10.2,7.6,7,0,1
"1018","2018-11-05","NYK",8,7.4,7.8,57.2,2,2.6,0,4.2,6.2,5,1,0,14.4,12,12.2,46.2,5.4,4.6,0.2,8.8,7.6,7.2,0,1
"1019","2018-10-31","NYK",9.25,7.5,7.25,58.5,1.5,3,0,4,6,5,1,0,15.75,13,13.5,44.5,6.25,4.5,0.25,9.5,7.75,7.5,0,1
"1020","2018-10-29","NYK",11.6666666666667,8.33333333333333,6.33333333333333,60,1,2.66666666666667,0,4.66666666666667,4.66666666666667,4.66666666666667,1,0,17.6666666666667,13.6666666666667,12.3333333333333,41.3333333333333,6.33333333333333,5.33333333333333,0.333333333333333,12,9,6.33333333333333,0,1
"1021","2018-10-26","NYK",8.5,9,6,62.5,0.5,3,0,4,4.5,4,1,0,18,13,11.5,46,8,5,0.5,10.5,10,8.5,0,1
"1022","2018-10-20","NYK",10,9,4,73,0,4,0,4,4,5,1,0,23,9,11,45,9,8,1,8,13,8,0,1
"1023","2019-11-11","LAC",14.6,8.8,11.6,92.4,2.8,2.8,0,7.6,7.2,4,1,0,26,27.8,15.2,86.6,11.2,8.8,0.4,14.8,11,6,0,1
"1024","2019-11-07","LAC",14.2,9.2,12,88.8,4,4.4,0,8.4,6.4,4.8,1,0,23.6,27,14.8,78.6,11.2,9.6,0.4,14.8,12.2,4.4,0,1
"1025","2019-11-06","LAC",12.75,11,8,88,4,3.5,0,9.5,6.5,5.5,1,0,24,25.75,14.5,74.75,10,9,0.5,15,12.25,3.5,0,1
"1026","2019-11-03","LAC",13.6666666666667,11.3333333333333,6.66666666666667,90.6666666666667,5.33333333333333,4,0,10,5.33333333333333,6.66666666666667,1,0,23.3333333333333,25,17.3333333333333,67.6666666666667,6.66666666666667,8,0.666666666666667,16.6666666666667,13.6666666666667,4.66666666666667,0,1
"1027","2019-10-31","LAC",17.5,15,7,87,6,4,0,9,4,6,1,0,27,27.5,17,64.5,6,8,1,15,11.5,2,0,1
"1028","2019-10-28","LAC",12,12,4,82,10,8,0,16,6,8,1,0,22,28,16,58,6,8,0,16,18,2,0,1
"1029","2019-04-10","LAC",8.4,6,5,69.4,2.2,4.6,0.2,3.8,5,1.6,1,0,17.6,14.6,9.6,47,5.6,6.6,0.4,6,5.4,4.2,0,1
"1030","2019-04-05","LAC",8.6,6.4,4.6,68.8,1.8,5,0.2,4,4.6,1.6,1,0,17.2,16.2,10.6,48.6,6,5.2,0.2,6.4,5,3.6,0,1
"1031","2019-04-03","LAC",6.4,7.2,5.4,68,1.8,5.2,0,6,4.8,1.6,1,0,14.6,15.4,10.4,53,5.2,4.8,0.4,8.4,4.8,4.2,0,1
"1032","2019-03-31","LAC",7.6,7.4,5,68,1.6,5.2,0,6,4.6,2.6,1,0,12.8,13.2,8,60.2,4.8,4.4,0.4,9.4,5.4,3.2,0,1
"1033","2019-03-30","LAC",7.2,8.6,4.8,65.4,2.2,4.6,0,4.8,5.2,2.8,1,0,12.6,12.4,9,57.8,5,3.2,0.4,9.6,6,3.8,0,1
"1034","2019-03-19","LAC",6.8,9.4,5.6,63,2.4,3.8,0,4.6,4.6,2.2,1,0,12,13.6,9.4,58,3.4,4,0.2,10.2,7.2,3.8,0,1
"1035","2019-03-17","LAC",7.6,12.2,3.8,62.6,2.8,3.6,0,5,4.6,2.2,1,0,12.2,13.4,9.2,57.8,3.4,3,0.4,10.4,8.8,3.8,0,1
"1036","2019-03-15","LAC",8.6,11.2,5,60.8,3.6,3.8,0,3.2,4,3,1,0,14.2,15.6,10.6,53,4.4,4.4,0.4,8.4,8.2,3.6,0,1
"1037","2019-03-12","LAC",8.2,12.8,4.8,61.8,3.4,3,0,3.6,4.8,2.2,1,0,14.2,18.2,10.4,48.2,4.2,4.8,0.4,6.6,6.6,2.4,0,1
"1038","2019-03-11","LAC",8.5,13,5,60.5,3.25,3,0,3.75,4,2.25,1,0,14.25,19.75,9.25,52.5,4.75,5.25,0.5,7,6.75,2,0,1
"1039","2019-03-08","LAC",10,14,4.66666666666667,60,3.66666666666667,3.66666666666667,0,3.33333333333333,3.66666666666667,3,1,0,14.3333333333333,19.6666666666667,8,53.6666666666667,4.66666666666667,5.66666666666667,0.666666666666667,6,6,1.66666666666667,0,1
"1040","2019-03-03","LAC",8.5,11,7,62,4,3.5,0,3,4.5,3.5,1,0,15,20.5,7.5,46.5,4.5,8.5,0.5,4.5,3,2,0,1
"1041","2019-02-25","LAC",8,10.25,5,65.5,2.75,2.5,0,4,4.25,2.75,1,0,13,19,7,49,5.5,8.75,0.75,6,7,3.5,0,1
"1042","2019-02-13","LAC",7,9.8,4.4,58.2,2.2,3.6,0,5.2,5.4,4.4,1,0,12.2,18.2,8,48.6,5.8,9,0.8,7.8,7.8,3.2,0,1
"1043","2019-01-31","LAC",8,11.2,4,56.4,1.2,3.2,0,5.4,5.4,4,1,0,12.2,17.2,7,48.2,5.6,8.2,1.2,8.4,6.2,3,0,1
"1044","2019-01-28","LAC",7.4,12.8,3.4,51.8,1,4,0,5.8,4.6,4.2,1,0,13.8,16,6.8,50.8,3.6,7,1.2,8.6,5.6,3.2,0,1
"1045","2019-01-27","LAC",8.8,11,3.6,50.6,1,5,0,5.6,5,4.4,1,0,10.8,14.4,7,48.8,4,7.2,1.2,10.8,5.6,4,0,1
"1046","2019-01-18","LAC",8,11.8,4.2,52.4,1.2,4.6,0,4.8,4.6,4.2,1,0,12.2,12.6,6.6,52.8,2.8,5.4,1.2,11.4,6.4,5.6,0,1
"1047","2019-01-16","LAC",8.2,9.4,4.8,55.2,2.6,3,0,5.2,3.6,3.4,1,0,14.4,13.2,6.2,53.6,2.8,4.6,1.2,11.8,6.4,5.6,0,1
"1048","2019-01-14","LAC",6.6,7.8,4.6,54.4,3.6,2.6,0,6.8,4.2,3.6,1,0,14,12.2,7.4,52.8,2.2,4,0.6,11,7.2,6.4,0,1
"1049","2019-01-12","LAC",7.8,5.4,5.4,61.8,4,1.8,0,7.2,4,4,1,0,13.8,13,7,53,2.8,4.8,0.8,11.6,9.2,6.2,0,1
"1050","2019-01-08","LAC",6.4,6,5.2,66.6,3.8,1.4,0,7.2,3.8,4,1,0,13.2,13.8,6.4,56,2.6,4.2,0.6,9.4,9,6,0,1
"1051","2019-01-06","LAC",7,4.4,5.8,69.6,4,1.8,0,8.2,4.2,4,1,0,11.4,15.4,7,54,3.4,4.6,0.6,7.6,8.8,5,0,1
"1052","2019-01-01","LAC",8,4.6,5.8,69.2,3,1.8,0,7.6,4.2,5,1,0,9.6,15.4,6.4,51.4,3.6,4.6,0.4,7.2,8.8,5.2,0,1
"1053","2018-12-29","LAC",8.4,5.6,5.4,71.6,2.6,2.6,0,6.8,4.6,6.2,1,0,9.6,16.2,7.8,56,3.6,4.2,0.4,6.8,7.6,5.8,0,1
"1054","2018-12-26","LAC",7.8,5.8,5.6,66.2,2.8,2,0,7,5.4,5.2,1,0,10.6,18.2,8.2,57.6,4.4,3.8,0,5,5.8,5.6,0,1
"1055","2018-12-22","LAC",7.4,5.6,6.4,62.4,2.6,1.8,0,6.4,5.6,5.8,1,0,12.6,16.8,8,58,5,2.8,0,6,6.4,6.2,0,1
"1056","2018-12-20","LAC",7,7.2,5.4,62,2.2,2.4,0,6,5.6,7,1,0,12.8,16.4,7.6,59.2,5.4,3,0,8,8.6,6.6,0,1
"1057","2018-12-17","LAC",6.75,7.75,5,61.25,1.75,3,0,6,5.75,6.5,1,0,12.75,16.75,9.25,62.75,5.25,3.75,0,8.75,8.25,7.25,0,1
"1058","2018-12-11","LAC",6.4,6.6,5.6,57.4,1.8,1.6,0,6.4,6,5.8,1,0,11.8,15,8.2,54.2,4.6,5.2,0.2,11,10,6.2,0,1
"1059","2018-12-08","LAC",7,7.6,4.6,58.8,1.2,3.4,0,6,5.2,6.4,1,0,12.2,14.2,9.2,53,3.6,4.4,0.2,11.2,10.8,5.8,0,1
"1060","2018-11-28","LAC",7.8,7.2,3.6,61,2.2,3.4,0,6.6,4.8,5.6,1,0,11.4,14.8,9.8,51.8,3,5.2,0.2,10.2,10.4,5.2,0,1
"1061","2018-11-23","LAC",7.4,7.6,4.8,62.8,2.6,3.6,0,5.8,4.8,5,1,0,13,14,9.6,52.6,3,5.4,0.2,8.8,8.2,5.8,0,1
"1062","2018-11-15","LAC",7.8,7.8,4,66.4,3.6,3.8,0,4.6,4.8,3.8,1,0,14.2,14.8,9.4,53.6,3.4,4.6,0.2,6,7.2,5.6,0,1
"1063","2018-11-12","LAC",8,8.4,3.8,65.4,3.4,3.8,0,4.4,3.4,3.4,1,0,15,16.6,8.8,54.8,3.4,4.6,0.6,6.4,5.8,6.6,0,1
"1064","2018-11-10","LAC",6.2,6.2,5.4,64.8,3.4,2.8,0,4.2,4,3,1,0,13.4,13.8,8.4,57.4,4.6,5.2,0.6,7.6,5,6.6,0,1
