"","Team","PlayerPosition","GameDate","Goals","Assists","Points","PlusMinus","Penalties","EGoals","PPGoals","SHGoals","GWGoals","EVAssits","PPAssits","SHAssits","ShotsOnGoal","ShootingPer","Shits","MP","Hits","Blocks","FaceOffWins","FaceOffLoss","FaceOffPer","GoalsOpp","AssistsOpp","EVAssitsOpp","ShotsOnGoalOpp","HitsOpp","BlocksOpp"
"99","CBJ","F","2019-02-22",0.32,0.22,0.54,0.92,0.38,0.28,0.04,0,0.1,0.2,0.02,0,2.46,13.632,19.98,953.92,1.26,0.4,0.94,1.26,14.452,0.28,0.24,0.14,1.64,1.44,0.44
"100","CBJ","D","2019-02-19",0.02,0.36,0.38,0.88,0.28,0.02,0,0,0,0.28,0.08,0,1.24,1,24.1,1142.76,1.42,1.04,0,0,0,0.02,0.38,0.28,1.58,1.88,1.42
"101","CBJ","C","2019-02-19",0.12,0.2,0.32,0.56,0.24,0.1,0.02,0,0.02,0.18,0.02,0,1.22,10,17.98,792.74,1.22,0.52,5.32,4.38,38.95,0.2,0.32,0.24,1.88,1.38,0.6
"102","CBJ","F","2019-02-19",0.3,0.18,0.48,0.94,0.32,0.26,0.04,0,0.12,0.14,0.04,0,2.84,11.832,20,933.78,1.54,0.44,1.26,1.58,13.398,0.32,0.2,0.12,2.26,1.32,0.52
"103","CBJ","D","2019-02-18",0.02,0.44,0.46,1,0.32,0.02,0,0,0,0.36,0.08,0,1.2,1,24.64,1179.16,1.4,1.28,0,0,0,0.04,0.2,0.2,1.4,1.34,1.8
"104","CBJ","C","2019-02-18",0.1,0.2,0.3,0.54,0.28,0.08,0.02,0,0.02,0.18,0.02,0,1.2,7,17.64,785.32,1.2,0.58,4.8,4.12,38.87,0.14,0.32,0.18,1.76,0.96,0.44
"105","CBJ","F","2019-02-18",0.44,0.34,0.78,1.06,0.24,0.38,0.06,0,0.08,0.3,0.04,0,2.68,14.918,22.12,1069.78,1.68,0.46,1.38,1.8,16.738,0.3,0.24,0.2,1.96,1.48,0.44
"106","CBJ","D","2019-02-16",0.02,0.36,0.38,0.86,0.4,0.02,0,0,0,0.26,0.1,0,1.28,1,24.52,1184,1.3,1.28,0,0,0,0.02,0.16,0.14,1.6,1.5,1.44
"107","CBJ","C","2019-02-16",0.06,0.14,0.2,0.44,0.12,0.04,0.02,0,0,0.12,0.02,0,1.12,4,15.76,708.7,1.04,0.5,2.9,3.18,33.744,0.18,0.12,0.1,1.86,0.96,0.5
"108","CBJ","F","2019-02-16",0.36,0.26,0.62,0.9,0.28,0.3,0.06,0,0.1,0.2,0.06,0,2.78,15.452,20.54,970.62,1.5,0.48,0.92,1.22,14.784,0.14,0.24,0.22,2.06,1.72,0.48
"109","CBJ","D","2019-02-14",0.02,0.38,0.4,0.86,0.36,0.02,0,0,0,0.28,0.1,0,1.34,1,24.74,1180.04,1.2,1.18,0,0,0,0.1,0.26,0.22,1.38,1.22,1.24
"110","CBJ","C","2019-02-14",0.14,0.2,0.34,0.52,0.24,0.12,0.02,0,0.02,0.18,0.02,0,1.24,8.334,17.56,781.12,1.3,0.64,4.82,4.26,41.6,0.16,0.38,0.3,1.52,0.78,0.5
"111","CBJ","F","2019-02-14",0.36,0.28,0.64,0.82,0.32,0.3,0.06,0,0.1,0.22,0.06,0,2.56,15.452,19.76,930.92,1.44,0.5,0.96,1.3,17.066,0.28,0.4,0.3,1.96,1.54,0.42
"112","CBJ","D","2019-02-12",0.02,0.32,0.34,0.8,0.4,0.02,0,0,0,0.22,0.1,0,1.38,1,25.02,1181.9,1.2,1.22,0,0,0,0.12,0.3,0.18,1.58,1.5,1.54
"113","CBJ","C","2019-02-12",0.14,0.24,0.38,0.54,0.2,0.12,0.02,0,0.02,0.22,0.02,0,1.24,8.334,17.84,793.34,1.4,0.64,4.68,4.38,37.536,0.24,0.32,0.24,1.9,0.78,0.48
"114","CBJ","F","2019-02-12",0.36,0.32,0.68,0.8,0.28,0.28,0.08,0,0.06,0.22,0.1,0,2.62,12.07,19.74,926.36,1.56,0.46,0.96,1.42,6.608,0.18,0.26,0.24,1.58,1,0.48
"115","CBJ","D","2019-02-09",0.02,0.36,0.38,0.76,0.4,0.02,0,0,0,0.26,0.1,0,1.42,1,24.46,1175.6,1,1.16,0,0,0,0.1,0.28,0.24,1.54,1.28,1.28
"116","CBJ","C","2019-02-09",0.14,0.22,0.36,0.58,0.16,0.12,0.02,0,0.02,0.2,0.02,0,1.32,8.334,17.68,791.28,1.46,0.64,4.38,4.3,42.13,0.2,0.34,0.22,2.08,1.16,0.5
"117","CBJ","F","2019-02-09",0.28,0.3,0.58,0.76,0.32,0.22,0.06,0,0.04,0.18,0.12,0,2.34,10.07,19.32,937.54,1.48,0.46,0.92,1.38,13.854,0.22,0.28,0.22,2.36,1.4,0.22
"118","CBJ","D","2019-02-07",0.02,0.4,0.42,0.7,0.44,0.02,0,0,0.02,0.3,0.1,0,1.48,2,24.8,1184.72,0.92,1.2,0,0,0,0.12,0.28,0.2,1.64,1.68,1.76
"119","CBJ","C","2019-02-07",0.1,0.16,0.26,0.58,0.12,0.08,0.02,0,0.02,0.16,0,0,1.32,5.334,17.34,778.54,1.44,0.64,4.22,4.26,41.596,0.24,0.32,0.24,1.94,1.06,0.52
"120","CBJ","F","2019-02-07",0.3,0.3,0.6,0.88,0.32,0.24,0.06,0,0.02,0.18,0.12,0,2.26,11.07,19.72,966.36,1.36,0.48,0.76,1.5,10.628,0.28,0.34,0.3,1.92,1.26,0.5
"121","CBJ","D","2019-02-05",0.02,0.28,0.3,0.72,0.32,0.02,0,0,0.02,0.16,0.12,0,1.5,2,23.78,1155,0.92,1,0,0,0,0.08,0.16,0.16,1.26,1.18,1.32
"122","CBJ","C","2019-02-05",0.08,0.16,0.24,0.64,0.08,0.08,0,0,0.02,0.16,0,0,1.32,3.334,17.32,783.44,1.5,0.7,4.28,4.34,37.198,0.16,0.3,0.26,1.72,0.86,0.66
"123","CBJ","F","2019-02-05",0.28,0.34,0.62,0.84,0.32,0.2,0.08,0,0,0.24,0.1,0,2.14,9.97,19.58,979.86,1.22,0.54,0.8,1.46,10.298,0.22,0.3,0.24,2,1.38,0.4
"124","CBJ","D","2019-02-02",0.02,0.38,0.4,0.62,0.32,0.02,0,0,0.02,0.26,0.12,0,1.56,2,24.62,1186.56,0.74,1.12,0,0,0,0.1,0.14,0.14,1.38,1.52,1.78
"125","CBJ","C","2019-02-02",0.04,0.12,0.16,0.5,0.56,0.04,0,0,0,0.12,0,0,0.98,2.666,16.9,737.54,1.12,0.44,4.26,4.02,38.792,0.16,0.32,0.14,1.38,1.42,0.52
"126","CBJ","F","2019-02-02",0.36,0.34,0.7,0.98,0.36,0.28,0.08,0,0,0.24,0.1,0,2.32,14.302,19.38,983.34,1,0.58,1.16,1.4,13.21,0.2,0.3,0.18,1.62,1.46,0.46
"127","CBJ","D","2019-01-31",0.04,0.36,0.4,0.72,0.32,0.04,0,0,0.04,0.26,0.1,0,1.48,4,24.74,1210.52,0.82,1.16,0,0,0,0.02,0.34,0.3,1.56,1.62,1.42
"128","CBJ","C","2019-01-31",0.06,0.1,0.16,0.46,0.5,0.06,0,0,0,0.1,0,0,1,3.666,16.1,696.68,1.28,0.48,3.56,3.66,39.58,0.3,0.24,0.16,1.66,1.28,0.7
"129","CBJ","F","2019-01-31",0.28,0.32,0.6,0.86,0.28,0.16,0.12,0,0.04,0.22,0.1,0,1.96,14.398,19.24,961.02,1.26,0.78,1.42,1.66,7.334,0.18,0.28,0.24,2.14,1.28,0.46
"130","CBJ","D","2019-01-29",0.04,0.32,0.36,0.68,0.28,0.04,0,0,0.04,0.22,0.1,0,1.48,4,24.5,1188.66,0.64,1.14,0,0,0,0.08,0.32,0.2,1.66,1.2,1.5
"131","CBJ","C","2019-01-29",0.04,0.1,0.14,0.42,0.6,0.04,0,0,0,0.1,0,0,0.96,1.666,16.3,705,1.28,0.44,3.58,3.44,35.002,0.22,0.24,0.18,1.66,1.06,0.32
"132","CBJ","F","2019-01-29",0.3,0.3,0.6,1.08,0.32,0.2,0.1,0,0.04,0.22,0.08,0,2.14,14.732,20.48,1009.06,1.14,0.72,1.3,1.66,15.87,0.16,0.28,0.22,1.92,1.26,0.22
"133","CBJ","D","2019-01-19",0.04,0.36,0.4,0.68,0.16,0.04,0,0,0.04,0.28,0.08,0,1.54,4,24.8,1194.62,0.66,1.16,0,0,0,0.08,0.26,0.16,1.7,1.34,1.68
"134","CBJ","C","2019-01-19",0.1,0.14,0.24,0.5,0.12,0.1,0,0,0.02,0.14,0,0,1.32,4,17.84,785.34,1.66,0.7,5.1,4.32,41.282,0.12,0.26,0.2,1.58,0.88,0.6
"135","CBJ","F","2019-01-19",0.32,0.3,0.62,1.2,0.4,0.24,0.08,0,0.04,0.24,0.06,0,2.46,14.898,21.28,1008.54,1.04,0.7,1.36,1.6,6.152,0.16,0.12,0.1,1.52,1.12,0.2
"136","CBJ","D","2019-01-18",0.08,0.36,0.44,0.66,0.2,0.08,0,0,0.06,0.28,0.08,0,1.5,4.666,24.58,1197.76,0.7,1.12,0,0,0,0,0.22,0.22,1.88,0.94,1.14
"137","CBJ","C","2019-01-18",0.1,0.14,0.24,0.48,0.58,0.1,0,0,0.02,0.14,0,0,1.24,4,17.54,772.56,1.66,0.62,4.7,4.4,35.79,0.16,0.16,0.16,1.88,0.9,0.52
"138","CBJ","F","2019-01-18",0.4,0.44,0.84,1.3,0.46,0.32,0.08,0,0.04,0.38,0.06,0,2.7,17.9,22.36,1076.76,1.26,0.64,1.82,2.1,15.806,0.2,0.24,0.2,1.96,0.92,0.3
"139","CBJ","D","2019-01-15",0.1,0.38,0.48,0.68,0.2,0.1,0,0,0.06,0.32,0.06,0,1.46,6.666,24.68,1200.42,0.8,1.2,0,0,0,0.06,0.34,0.32,1.54,1.42,1.28
"140","CBJ","C","2019-01-15",0.06,0.16,0.22,0.52,0.2,0.06,0,0,0,0.16,0,0,1.32,2.334,17.72,803.18,1.4,0.66,4.4,3.94,36.48,0.26,0.44,0.34,1.64,0.92,0.34
"141","CBJ","F","2019-01-15",0.38,0.36,0.74,1.12,0.46,0.32,0.06,0,0.04,0.32,0.04,0,2.42,18.998,21.56,1026.02,1,0.64,1.54,1.6,10.322,0.44,0.18,0.12,2.16,1.22,0.42
"142","CBJ","D","2019-01-13",0.1,0.32,0.42,0.72,0.28,0.1,0,0,0.04,0.26,0.06,0,1.32,5.332,24.58,1208.82,0.92,1.3,0,0,0,0.04,0.22,0.14,1.26,1.66,1.5
"143","CBJ","C","2019-01-13",0.06,0.16,0.22,0.5,0.16,0.06,0,0,0,0.16,0,0,1.26,3.334,17.52,806.72,1.34,0.66,4.2,3.94,35.64,0.1,0.26,0.18,1.38,1.26,0.58
"144","CBJ","F","2019-01-13",0.28,0.3,0.58,0.94,0.5,0.22,0.06,0,0.04,0.26,0.04,0,2.44,12.166,21.84,1020.68,1.16,0.58,1.2,1.74,14.704,0.28,0.24,0.22,1.7,1.56,0.48
"145","CBJ","D","2019-01-12",0.12,0.26,0.38,0.78,0.28,0.12,0,0,0.04,0.22,0.04,0,1.38,7.332,23.26,1153.22,0.98,1.08,0,0,0,0.02,0.3,0.24,1.36,1.32,1.58
"146","CBJ","C","2019-01-12",0.06,0.16,0.22,0.52,0.2,0.06,0,0,0,0.16,0,0,1.26,3.334,17.32,810.64,1.26,0.64,4.14,3.78,33.584,0.2,0.26,0.2,1.66,1.2,0.54
"147","CBJ","F","2019-01-12",0.3,0.32,0.62,0.98,0.5,0.26,0.04,0,0.04,0.28,0.04,0,2.36,14.5,21.6,1016.02,1.38,0.52,1.2,1.54,10.602,0.22,0.16,0.12,1.84,1.52,0.36
"148","CBJ","D","2019-01-10",0.12,0.3,0.42,0.78,0.28,0.12,0,0,0.04,0.3,0,0,1.32,7.332,23.68,1183.16,0.88,1.2,0,0,0,0.02,0.3,0.22,1.34,1.22,1.42
"149","CBJ","C","2019-01-10",0.04,0.16,0.2,0.64,0.2,0.04,0,0,0,0.16,0,0,1.22,2.666,17.28,817.82,1.2,0.6,4.12,3.64,34.592,0.16,0.24,0.18,1.76,0.88,0.7
"150","CBJ","F","2019-01-10",0.3,0.26,0.56,1.04,0.42,0.3,0,0,0.04,0.26,0,0,2.24,14.666,21.5,1012.86,1.26,0.42,1.08,1.44,21.272,0.24,0.28,0.22,2.06,1.06,0.5
"151","CBJ","D","2019-01-08",0.14,0.28,0.42,0.6,0.24,0.14,0,0,0.04,0.28,0,0,1.28,9.332,24.68,1250.42,1.04,1.26,0,0,0,0.08,0.18,0.18,1.2,1.2,1.26
"152","CBJ","C","2019-01-08",0.02,0.16,0.18,0.56,0.72,0.02,0,0,0,0.16,0,0,1.24,0.666,18.28,808.38,1.36,0.5,5,4.68,34.24,0.2,0.2,0.18,1.9,1.24,0.3
"153","CBJ","F","2019-01-08",0.3,0.28,0.58,0.96,0.38,0.3,0,0,0.04,0.28,0,0,1.94,14.998,20.26,938.5,1.12,0.44,0.98,1.28,12.472,0.14,0.18,0.18,1.7,1.54,0.34
"154","CBJ","D","2019-01-05",0.12,0.3,0.42,0.68,0.32,0.12,0,0,0.02,0.28,0.02,0,1.34,7.332,24.64,1258.54,1,1.26,0,0,0,0.1,0.3,0.2,1.5,1.4,1.46
"155","CBJ","C","2019-01-05",0.04,0.14,0.18,0.56,0.72,0.04,0,0,0,0.14,0,0,1.24,1.666,18.14,819.24,1.3,0.5,5.1,4.78,34.882,0.2,0.34,0.26,1.62,0.82,0.52
"156","CBJ","F","2019-01-05",0.32,0.34,0.66,1.02,0.38,0.32,0,0,0.08,0.34,0,0,1.86,16.166,19.8,937.1,1.18,0.48,1.02,1.32,12.112,0.3,0.3,0.24,1.94,1.04,0.54
"157","CBJ","D","2019-01-04",0.12,0.26,0.38,0.62,0.32,0.12,0,0,0.02,0.24,0.02,0,1.26,7.332,23.36,1169.36,1.02,1.2,0,0,0,0.1,0.24,0.14,1.62,1.38,1.18
"158","CBJ","C","2019-01-04",0.06,0.14,0.2,0.52,0.72,0.06,0,0,0,0.14,0,0,1.18,3.666,17.86,803.42,1.2,0.52,4.82,4.56,29.066,0.16,0.34,0.24,1.74,0.82,0.46
"159","CBJ","F","2019-01-04",0.28,0.34,0.62,1.08,0.38,0.28,0,0,0.08,0.34,0,0,2.06,13.166,19.82,923.64,1.02,0.4,0.92,1.3,9.53,0.26,0.24,0.18,1.92,1.14,0.52
"160","CBJ","D","2018-12-31",0.1,0.26,0.36,0.64,0.4,0.1,0,0,0,0.24,0.02,0,1.14,7.166,23.22,1171.52,1.02,1.32,0,0,0,0.08,0.22,0.14,1.36,1.3,1.38
"161","CBJ","C","2018-12-31",0.06,0.14,0.2,0.58,0.72,0.06,0,0,0,0.14,0,0,1.14,3.666,17.88,808.44,1.1,0.54,4.58,4.62,36.07,0.2,0.44,0.26,2.1,0.9,0.5
"162","CBJ","F","2018-12-31",0.2,0.22,0.42,0.78,0.16,0.2,0,0,0.08,0.22,0,0,2.26,10.166,19.5,922.72,1.06,0.42,0.74,1.04,14.992,0.22,0.26,0.12,2.18,1.06,0.4
"163","CBJ","D","2018-12-28",0.1,0.22,0.32,0.72,0.4,0.1,0,0,0,0.2,0.02,0,1.28,7.166,23.18,1162.02,0.96,1.4,0,0,0,0.08,0.3,0.24,1.38,1.92,1.3
"164","CBJ","C","2018-12-28",0.04,0.14,0.18,0.6,0.76,0.04,0,0,0,0.14,0,0,1.26,1.666,18.24,831.92,1.12,0.52,4.92,4.9,38.286,0.28,0.36,0.28,1.62,1.36,0.42
"165","CBJ","F","2018-12-28",0.22,0.22,0.44,0.78,0.04,0.22,0,0,0.1,0.22,0,0,2.28,9.332,19.94,954.56,1.18,0.46,0.88,1.16,13.648,0.16,0.3,0.24,1.68,1.2,0.5
"166","CBJ","D","2018-12-27",0.1,0.2,0.3,0.76,0.4,0.1,0,0,0.02,0.18,0.02,0,1.34,5.5,23.1,1156.76,0.92,1.3,0,0,0,0.06,0.3,0.26,1.28,1.72,1.4
"167","CBJ","C","2018-12-27",0.08,0.16,0.24,0.62,0.8,0.08,0,0,0.02,0.14,0.02,0,1.2,4.666,18.34,832.92,1.02,0.52,4.92,4.86,40.112,0.24,0.4,0.26,1.66,1.2,0.54
"168","CBJ","F","2018-12-27",0.24,0.26,0.5,0.74,0.04,0.22,0.02,0,0.1,0.24,0.02,0,2.58,8.998,19.94,961.38,0.96,0.48,0.94,1.26,13.076,0.18,0.28,0.24,1.5,1.16,0.56
"169","CBJ","D","2018-12-23",0.1,0.2,0.3,0.82,0.32,0.1,0,0,0.02,0.18,0.02,0,1.4,5.5,23.32,1152.94,0.8,1.3,0,0,0,0.06,0.1,0.08,1.52,1.08,1.16
"170","CBJ","C","2018-12-23",0.08,0.18,0.26,0.64,0.8,0.08,0,0,0.02,0.16,0.02,0,1.18,4.666,18.6,835.54,1.28,0.56,5.16,4.6,45.372,0.18,0.1,0.08,1.56,1.02,0.38
"171","CBJ","F","2018-12-23",0.2,0.3,0.5,0.6,0.04,0.18,0.02,0,0.08,0.28,0.02,0,2.72,7.832,20.32,971.96,1,0.52,0.96,1.28,11.474,0.08,0.2,0.16,1.92,1.28,0.24
"172","CBJ","D","2018-12-22",0.1,0.24,0.34,0.94,0.36,0.1,0,0,0.02,0.22,0.02,0,1.5,4.166,23.26,1149.18,0.84,1.34,0,0,0,0.12,0.14,0.1,1.44,1.42,1.48
"173","CBJ","C","2018-12-22",0.08,0.2,0.28,0.68,0.38,0.08,0,0,0.02,0.18,0.02,0,1.26,4.666,18.76,842.52,1.38,0.56,5.5,4.58,40.404,0.1,0.2,0.14,1.5,1.1,0.34
"174","CBJ","F","2018-12-22",0.14,0.2,0.34,0.58,0.08,0.12,0.02,0,0.06,0.18,0.02,0,2.72,5.166,20.08,966.5,0.96,0.44,0.92,1.18,10.67,0.18,0.26,0.16,2.36,1.12,0.46
"175","CBJ","D","2018-12-20",0.1,0.26,0.36,1.08,0.4,0.1,0,0,0.02,0.24,0.02,0,1.56,4.166,23.36,1157.6,0.9,1.32,0,0,0,0.02,0.12,0.1,1.22,1.36,1.26
"176","CBJ","C","2018-12-20",0.08,0.22,0.3,0.7,0.24,0.08,0,0,0.02,0.18,0.02,0.02,1.22,4.666,18.96,840.78,1.4,0.62,5.5,4.76,37.954,0.1,0.28,0.24,1.42,1.06,0.52
"177","CBJ","F","2018-12-20",0.18,0.28,0.46,0.56,0.2,0.14,0.04,0,0.04,0.26,0.02,0,2.52,6.366,20.4,969.96,0.96,0.52,0.92,1.02,9.694,0.28,0.18,0.16,1.9,1.28,0.54
"178","CBJ","D","2018-12-17",0.12,0.28,0.4,1.14,0.36,0.12,0,0,0.02,0.26,0.02,0,1.72,4.566,23.54,1155.76,0.9,1.28,0,0,0,0.08,0.28,0.24,1.38,1.66,1.16
"179","CBJ","C","2018-12-17",0.1,0.2,0.3,0.7,0.24,0.1,0,0,0.02,0.18,0.02,0,1.18,6.666,17.84,799.68,1.48,0.6,4.94,4.18,37.054,0.2,0.34,0.3,1.48,1.26,0.44
"180","CBJ","F","2018-12-17",0.2,0.26,0.46,0.6,0.28,0.16,0.04,0,0,0.22,0.04,0,2.18,10.532,19.54,931.24,1.06,0.46,1.1,1.5,7.38,0.26,0.36,0.22,1.72,1.64,0.38
"181","CBJ","D","2018-12-15",0.14,0.36,0.5,1.24,0.36,0.14,0,0,0.02,0.32,0.04,0,1.88,5.566,23.78,1155.06,0.88,1.22,0,0,0,0.12,0.3,0.18,1.46,1.08,1.36
"182","CBJ","C","2018-12-15",0.1,0.22,0.32,0.74,0.16,0.1,0,0,0.02,0.18,0.02,0.02,1.1,6.666,18.06,804.6,1.54,0.64,5,4.1,43.434,0.22,0.42,0.28,1.56,0.94,0.52
"183","CBJ","F","2018-12-15",0.3,0.38,0.68,0.66,0.28,0.24,0.06,0,0.02,0.32,0.06,0,2.28,14.698,20.26,992.06,0.98,0.42,0.98,1.3,16,0.26,0.28,0.16,1.74,1.34,0.36
"184","CBJ","D","2018-12-13",0.14,0.34,0.48,1.22,0.24,0.14,0,0,0.02,0.32,0.02,0,1.9,5.566,23.98,1151.54,0.86,1.14,0,0,0,0.04,0.26,0.18,2,1.14,1.22
"185","CBJ","C","2018-12-13",0.08,0.2,0.28,0.74,0.16,0.08,0,0,0.02,0.16,0.02,0.02,1.1,4.666,18.18,798.84,1.64,0.66,4.8,4.24,50.062,0.38,0.4,0.16,2.38,0.82,0.54
"186","CBJ","F","2018-12-13",0.32,0.4,0.72,0.72,0.36,0.26,0.06,0,0.02,0.36,0.04,0,2.18,14.7,20.84,1006.68,0.96,0.4,0.98,1.36,14.804,0.24,0.32,0.28,1.88,1.1,0.34
"187","CBJ","D","2018-12-11",0.12,0.34,0.46,1.2,0.2,0.12,0,0,0.02,0.32,0.02,0,1.9,5.066,24.08,1152.46,0.86,1.18,0,0,0,0.1,0.34,0.22,1.7,1.56,1.24
"188","CBJ","C","2018-12-11",0.12,0.3,0.42,0.8,0.38,0.12,0,0,0.02,0.22,0.04,0.04,1.2,6.166,20.2,865.58,1.58,0.78,5.66,5.16,40.63,0.04,0.22,0.2,1.46,1.28,0.46
"189","CBJ","F","2018-12-11",0.3,0.36,0.66,0.84,0.4,0.24,0.06,0,0.02,0.32,0.04,0,1.92,13.7,20.3,976.36,1.04,0.4,0.92,1.4,18.904,0.26,0.22,0.16,2.16,1.6,0.5
"190","CBJ","D","2018-12-08",0.12,0.34,0.46,1.16,0.2,0.12,0,0,0.02,0.32,0.02,0,1.74,5.066,24.6,1161.14,0.96,1.24,0,0,0,0.1,0.24,0.22,1.44,1.16,1.4
"191","CBJ","C","2018-12-08",0.14,0.3,0.44,0.72,0.34,0.12,0,0.02,0.02,0.22,0.04,0.04,1.3,7.166,20.32,872.82,1.66,0.88,5.58,5.1,42.442,0.24,0.22,0.22,1.68,0.76,0.74
"192","CBJ","F","2018-12-08",0.38,0.38,0.76,0.8,0.4,0.3,0.06,0.02,0.04,0.34,0.04,0,2,16.5,20.64,983.56,1.06,0.38,0.92,1.38,12.166,0.14,0.28,0.28,1.76,1.32,0.46
"193","CBJ","D","2018-12-06",0.1,0.32,0.42,1.08,0.16,0.1,0,0,0,0.3,0.02,0,1.78,4.732,24.68,1165.02,0.98,1.28,0,0,0,0.04,0.26,0.18,1.5,1.56,1.18
"194","CBJ","C","2018-12-06",0.08,0.3,0.38,0.7,0.24,0.08,0,0,0.02,0.22,0.04,0.04,1.16,4.5,19.46,821.6,1.78,0.76,4.96,4.46,34.922,0.28,0.26,0.22,2.14,1.02,0.4
"195","CBJ","F","2018-12-06",0.48,0.44,0.92,0.88,0.4,0.38,0.08,0.02,0.06,0.38,0.06,0,2.18,18.386,21.5,1016.76,1.34,0.28,1.14,1.62,8.594,0.28,0.34,0.26,1.78,1.48,0.38
"196","CBJ","D","2018-12-04",0.08,0.32,0.4,1.04,0.12,0.08,0,0,0,0.28,0.04,0,1.74,4.066,24.96,1167.14,1.04,1.3,0,0,0,0.1,0.14,0.1,1.2,1.58,1.38
"197","CBJ","C","2018-12-04",0.1,0.28,0.38,0.72,0.3,0.08,0,0.02,0.02,0.2,0.04,0.04,1.14,5.5,19.32,823.82,1.78,0.84,5,4.32,35.616,0.22,0.3,0.26,1.82,0.76,0.78
"198","CBJ","F","2018-12-04",0.46,0.5,0.96,0.94,0.44,0.36,0.06,0.04,0.08,0.44,0.06,0,2.3,17.586,21.66,1013.28,1.4,0.32,1.16,1.52,11.232,0.18,0.34,0.24,1.76,1.14,0.48
"199","CBJ","D","2018-12-01",0.08,0.38,0.46,0.92,0.08,0.08,0,0,0,0.3,0.06,0.02,1.64,4.066,25.58,1169.32,0.86,1.36,0,0,0,0.04,0.2,0.12,1.88,1.8,1.46
"200","CBJ","C","2018-12-01",0.1,0.34,0.44,0.7,0.42,0.08,0,0.02,0.02,0.22,0.08,0.04,1.18,5.5,19.5,825.9,1.72,0.88,4.94,4.44,43.964,0.08,0.22,0.2,1.66,1.48,0.48
"201","CBJ","F","2018-12-01",0.46,0.5,0.96,0.96,0.5,0.34,0.08,0.04,0.1,0.44,0.06,0,2.36,15.92,22.08,1010.4,1.26,0.42,1.24,1.46,13.476,0.18,0.22,0.14,1.8,1.4,0.42
"202","CBJ","D","2018-11-29",0.08,0.32,0.4,0.88,0.08,0.08,0,0,0,0.24,0.06,0.02,1.82,4.066,25.64,1170.78,0.9,1.32,0,0,0,0.14,0.18,0.16,1.38,1.62,1.26
"203","CBJ","C","2018-11-29",0.08,0.36,0.44,0.62,0.38,0.06,0,0.02,0,0.26,0.06,0.04,1.16,4.5,19.82,830.76,1.74,0.86,4.9,4.5,31.576,0.16,0.18,0.16,1.4,0.98,0.56
"204","CBJ","F","2018-11-29",0.46,0.5,0.96,0.92,0.58,0.34,0.08,0.04,0.1,0.44,0.06,0,2.42,14.254,22.7,1014.96,1.4,0.44,1.34,1.42,16.446,0.14,0.32,0.26,1.28,1.66,0.52
"205","CBJ","D","2018-11-26",0.06,0.28,0.34,0.84,0.16,0.06,0,0,0,0.2,0.06,0.02,1.68,4.666,25.6,1184.94,0.98,1.58,0,0,0,0.08,0.18,0.08,1.52,1.46,1.26
"206","CBJ","C","2018-11-26",0.06,0.36,0.42,0.6,0.38,0.04,0,0.02,0,0.26,0.06,0.04,1.22,2.5,19.9,835.46,1.68,0.86,5,4.68,43.436,0.16,0.3,0.16,1.66,1.42,0.56
"207","CBJ","F","2018-11-26",0.4,0.38,0.78,0.96,0.5,0.3,0.06,0.04,0.08,0.34,0.04,0,2.48,12.754,21.78,953.72,1.38,0.44,1.06,1.28,15.856,0.14,0.16,0.12,2.08,1.68,0.46
"208","CBJ","D","2018-11-24",0.06,0.36,0.42,0.76,0.16,0.06,0,0,0.02,0.26,0.08,0.02,1.52,4.666,25.1,1181.78,1,1.58,0,0,0,0.08,0.18,0.12,1.66,1.38,1.52
"209","CBJ","C","2018-11-24",0.06,0.36,0.42,0.66,0.46,0.04,0,0.02,0,0.26,0.06,0.04,1.24,2.5,20.12,843.36,1.42,0.94,4.72,5.22,38.604,0.16,0.26,0.24,2.18,1.08,0.68
"210","CBJ","F","2018-11-24",0.42,0.4,0.82,0.9,0.54,0.3,0.08,0.04,0.1,0.34,0.06,0,2.46,14.086,21.4,942.64,1.34,0.42,1.1,1.26,14.492,0.2,0.26,0.2,2.16,1.68,0.56
"211","CBJ","D","2018-11-23",0.06,0.32,0.38,0.68,0.2,0.06,0,0,0.02,0.22,0.08,0.02,1.6,4.666,25.24,1175,0.96,1.46,0,0,0,0.04,0.24,0.22,1.42,1.16,1.16
"212","CBJ","C","2018-11-23",0.06,0.32,0.38,0.62,0.46,0.04,0,0.02,0,0.24,0.06,0.02,1.26,2.5,20.02,844.5,1.36,0.92,4.76,5.44,39.208,0.22,0.4,0.4,1.92,1.26,0.36
"213","CBJ","F","2018-11-23",0.4,0.38,0.78,0.86,0.42,0.26,0.12,0.02,0.1,0.3,0.08,0,2.54,13.786,21.4,934.88,1.32,0.44,1.12,1.22,15.358,0.28,0.24,0.2,2.14,1.72,0.26
"214","CBJ","D","2018-11-19",0.1,0.34,0.44,0.66,0.28,0.1,0,0,0.04,0.24,0.08,0.02,1.46,7.666,25.14,1177.04,0.96,1.46,0,0,0,0,0.1,0.08,1.82,1.36,1.68
"215","CBJ","C","2018-11-19",0.1,0.32,0.42,0.54,0.5,0.06,0.02,0.02,0,0.24,0.06,0.02,1.44,3.3,20.28,857.18,1.2,0.86,4.9,5.44,37.56,0.12,0.12,0.12,1.46,1.36,0.42
